FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRT9,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C457-5.20260220,,MSFT  260220C00457500,MSFT US 02/20/26 C457.5 EQUITY,OP,0.0
HRCL,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C462-5.20260220,,MSFT  260220C00462500,MSFT US 02/20/26 C462.5 EQUITY,OP,0.0
HRQP,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C465.20260220,,MSFT  260220C00465000,MSFT US 02/20/26 C465 EQUITY,OP,0.0
HRVS,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C470.20260220,,MSFT  260220C00470000,MSFT US 02/20/26 C470 EQUITY,OP,0.0
HRVU,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C470.20260220,,MSFT  260220C00470000,MSFT US 02/20/26 C470 EQUITY,OP,0.0
HRCL,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C485.20260220,,MSFT  260220C00485000,MSFT US 02/20/26 C485 EQUITY,OP,0.0
HRQP,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C490.20260220,,MSFT  260220C00490000,MSFT US 02/20/26 C490 EQUITY,OP,0.0
HRVS,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C415.20260306,,MSFT  260306C00415000,MSFT US 03/06/26 C415 EQUITY,OP,0.0
HRVU,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C415.20260306,,MSFT  260306C00415000,MSFT US 03/06/26 C415 EQUITY,OP,0.0
HRCL,,,MSFT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSFT..C445.20260306,,MSFT  260306C00445000,MSFT US 03/06/26 C445 EQUITY,OP,0.0
HR21,,,MSI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSI..C400.20260220,,MSI   260220C00400000,MSI US 02/20/26 C400 EQUITY,OP,0.0
HRQP,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C162-5.20260220,,MSTR  260220C00162500,MSTR US 02/20/26 C162.5 EQUITY,OP,0.0
HRQP,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C175.20260220,,MSTR  260220C00175000,MSTR US 02/20/26 C175 EQUITY,OP,0.0
HRV4,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C180.20260220,,MSTR  260220C00180000,MSTR US 02/20/26 C180 EQUITY,OP,0.0
HRV8,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C180.20260220,,MSTR  260220C00180000,MSTR US 02/20/26 C180 EQUITY,OP,0.0
HRQL,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C180.20260220,,MSTR  260220C00180000,MSTR US 02/20/26 C180 EQUITY,OP,0.0
HRV4,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260306,,MSTR  260306C00140000,MSTR US 03/06/26 C140 EQUITY,OP,0.0
HRV8,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260306,,MSTR  260306C00140000,MSTR US 03/06/26 C140 EQUITY,OP,0.0
HRV4,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260313,,MSTR  260313C00140000,MSTR US 03/13/26 C140 EQUITY,OP,0.0
HRV8,,,MSTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MSTR..C140.20260313,,MSTR  260313C00140000,MSTR US 03/13/26 C140 EQUITY,OP,0.0
HRVG,,,MTN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MTN..C145.20260220,,MTN   260220C00145000,MTN US 02/20/26 C145 EQUITY,OP,0.0
HR21,,,MU,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.MU..C370.20260220,,MU    260220C00370000,MU US 02/20/26 C370 EQUITY,OP,0.0
HRCJ,,,,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C168.20260220,,NA    260220C00168000,NA CN 02/20/26 C168. EQUITY,OP,0.0
HRQA,,,,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C174.20260220,,NA    260220C00174000,NA CN 02/20/26 C174. EQUITY,OP,0.0
HRQM,,,,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C174.20260220,,NA    260220C00174000,NA CN 02/20/26 C174. EQUITY,OP,0.0
HRCJ,,,,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NA..C174.20260220,,NA    260220C00174000,NA CN 02/20/26 C174. EQUITY,OP,0.0
HRVG,,,NCLH,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NCLH..C21-5.20260220,,NCLH  260220C00021500,NCLH US 02/20/26 C21.5 EQUITY,OP,0.0
HRQP,,,NFLX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C87.20260220,,NFLX  260220C00087000,NFLX US 02/20/26 C87 EQUITY,OP,0.0
HRV9,,,NFLX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C90.20260220,,NFLX  260220C00090000,NFLX US 02/20/26 C90 EQUITY,OP,0.0
HRQP,,,NFLX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C90.20260220,,NFLX  260220C00090000,NFLX US 02/20/26 C90 EQUITY,OP,0.0
HRV9,,,NFLX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C83.20260306,,NFLX  260306C00083000,NFLX US 03/06/26 C83 EQUITY,OP,0.0
HRTM,GB00N5XPC640,,NGG,,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.NGG..C1220.20260220,,NGG   260220C01220000,NGG LN 02/20/26 C1220. EQUITY,OP,0.0
HR21,,,NOW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NOW..C137.20260220,,NOW   260220C00137000,NOW US 02/20/26 C137 EQUITY,OP,0.0
HRQA,,,NTR,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NTR..C96.20260220,,NTR   260220C00096000,NTR CN 02/20/26 C96. EQUITY,OP,0.0
HR21,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C182-5.20260220,,NVDA  260220C00182500,NVDA US 02/20/26 C182.5 EQUITY,OP,0.0
HRVX,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260220,,NVDA  260220C00190000,NVDA US 02/20/26 C190 EQUITY,OP,0.0
HRVY,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260220,,NVDA  260220C00190000,NVDA US 02/20/26 C190 EQUITY,OP,0.0
HRQP,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260220,,NVDA  260220C00190000,NVDA US 02/20/26 C190 EQUITY,OP,0.0
HRQP,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C195.20260220,,NVDA  260220C00195000,NVDA US 02/20/26 C195 EQUITY,OP,0.0
HRCL,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C195.20260220,,NVDA  260220C00195000,NVDA US 02/20/26 C195 EQUITY,OP,0.0
HRCL,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C207-5.20260220,,NVDA  260220C00207500,NVDA US 02/20/26 C207.5 EQUITY,OP,0.0
HRVY,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C195.20260227,,NVDA  260227C00195000,NVDA US 02/27/26 C195 EQUITY,OP,0.0
HRVX,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260306,,NVDA  260306C00190000,NVDA US 03/06/26 C190 EQUITY,OP,0.0
HRVY,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260306,,NVDA  260306C00190000,NVDA US 03/06/26 C190 EQUITY,OP,0.0
HRCL,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C205.20260306,,NVDA  260306C00205000,NVDA US 03/06/26 C205 EQUITY,OP,0.0
HRVY,,,NVDA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260313,,NVDA  260313C00190000,NVDA US 03/13/26 C190 EQUITY,OP,0.0
HRCG,,,NVO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C63.20260220,,NVO   260220C00063000,NVO US 02/20/26 C63 EQUITY,OP,0.0
HRCG,,,NVO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C48.20260306,,NVO   260306C00048000,NVO US 03/06/26 C48 EQUITY,OP,0.0
HRCG,,,NVO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C61.20260306,,NVO   260306C00061000,NVO US 03/06/26 C61 EQUITY,OP,0.0
HRCG,,,NVO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C50.20260320,,NVO   260320C00050000,NVO US 03/20/26 C50 EQUITY,OP,0.0
HRTH,,,NVS,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVS..C145.20260220,,NVS   260220C00145000,NVS US 02/20/26 C145 EQUITY,OP,0.0
HRTG,,,O,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.O..C62-5.20260220,,O     260220C00062500,O US 02/20/26 C62.5 EQUITY,OP,0.0
HRCL,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C182-5.20260220,,ORCL  260220C00182500,ORCL US 02/20/26 C182.5 EQUITY,OP,0.0
HR21,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C185.20260220,,ORCL  260220C00185000,ORCL US 02/20/26 C185 EQUITY,OP,0.0
HRT9,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C185.20260220,,ORCL  260220C00185000,ORCL US 02/20/26 C185 EQUITY,OP,0.0
HRCH,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C185.20260220,,ORCL  260220C00185000,ORCL US 02/20/26 C185 EQUITY,OP,0.0
HRCL,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C202-5.20260220,,ORCL  260220C00202500,ORCL US 02/20/26 C202.5 EQUITY,OP,0.0
HRCH,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C145.20260306,,ORCL  260306C00145000,ORCL US 03/06/26 C145 EQUITY,OP,0.0
HRCH,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C170.20260306,,ORCL  260306C00170000,ORCL US 03/06/26 C170 EQUITY,OP,0.0
HRCL,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C180.20260306,,ORCL  260306C00180000,ORCL US 03/06/26 C180 EQUITY,OP,0.0
HRCH,,,ORCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C170.20260320,,ORCL  260320C00170000,ORCL US 03/20/26 C170 EQUITY,OP,0.0
HRT0,,,OVV,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.OVV..C41.20260220,,OVV   260220C00041000,OVV US 02/20/26 C41 EQUITY,OP,0.0
HRT0,,,OXY,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.OXY..C43.20260220,,OXY   260220C00043000,OXY US 02/20/26 C43 EQUITY,OP,0.0
HR21,,,PANW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C187-5.20260220,,PANW  260220C00187500,PANW US 02/20/26 C187.5 EQUITY,OP,0.0
HRCL,,,PANW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C195.20260220,,PANW  260220C00195000,PANW US 02/20/26 C195 EQUITY,OP,0.0
HRCL,,,PANW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C207-5.20260220,,PANW  260220C00207500,PANW US 02/20/26 C207.5 EQUITY,OP,0.0
HRCL,,,PANW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C180.20260306,,PANW  260306C00180000,PANW US 03/06/26 C180 EQUITY,OP,0.0
HRTS,,,PFE,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PFE..C26.20260220,,PFE   260220C00026000,PFE US 02/20/26 C26 EQUITY,OP,0.0
HRT9,,,PG,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PG..C148.20260220,,PG    260220C00148000,PG US 02/20/26 C148 EQUITY,OP,0.0
HRVP,,,PH,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PH..C940.20260220,,PH    260220C00940000,PH US 02/20/26 C940 EQUITY,OP,0.0
HRTG,,,PLD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLD..C135.20260220,,PLD   260220C00135000,PLD US 02/20/26 C135 EQUITY,OP,0.0
HRQP,,,PLTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C162-5.20260220,,PLTR  260220C00162500,PLTR US 02/20/26 C162.5 EQUITY,OP,0.0
HRQP,,,PLTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C175.20260220,,PLTR  260220C00175000,PLTR US 02/20/26 C175 EQUITY,OP,0.0
HRV5,,,PLTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C180.20260220,,PLTR  260220C00180000,PLTR US 02/20/26 C180 EQUITY,OP,0.0
HRV5,,,PLTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C150.20260227,,PLTR  260227C00150000,PLTR US 02/27/26 C150 EQUITY,OP,0.0
HRV5,,,PLTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C140.20260306,,PLTR  260306C00140000,PLTR US 03/06/26 C140 EQUITY,OP,0.0
HRV5,,,PLTR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C140.20260313,,PLTR  260313C00140000,PLTR US 03/13/26 C140 EQUITY,OP,0.0
HRTP,,,PNC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PNC..C225.20260220,,PNC   260220C00225000,PNC US 02/20/26 C225 EQUITY,OP,0.0
HRTM,,,PNW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PNW..C95.20260220,,PNW   260220C00095000,PNW US 02/20/26 C95 EQUITY,OP,0.0
HRQA,,,POW,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.POW..C74.20260220,,POW   260220C00074000,POW CN 02/20/26 C74. EQUITY,OP,0.0
HRQM,,,POW,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.POW..C74.20260220,,POW   260220C00074000,POW CN 02/20/26 C74. EQUITY,OP,0.0
HRT0,,,PPL,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C54.20260220,,PPL   260220C00054000,PPL CN 02/20/26 C54. EQUITY,OP,0.0
HRTM,,,PPL,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C54.20260220,,PPL   260220C00054000,PPL CN 02/20/26 C54. EQUITY,OP,0.0
HRQA,,,PPL,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C55.20260220,,PPL   260220C00055000,PPL CN 02/20/26 C55. EQUITY,OP,0.0
HRQM,,,PPL,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C55.20260220,,PPL   260220C00055000,PPL CN 02/20/26 C55. EQUITY,OP,0.0
HRTG,,,PSA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PSA..C290.20260220,,PSA   260220C00290000,PSA US 02/20/26 C290 EQUITY,OP,0.0
HRTG,DE000F2AFRX4,,PSPN,,CHF,N,CH,,,,,,,,,,,,,,,EO.CH.SX.PSPN..C148.20260220,,PSPN  260220C00148000,PSPN SW 02/20/26 C148 EQUITY,OP,0.0
HRT0,,,PSX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PSX..C139.20260220,,PSX   260220C00139000,PSX US 02/20/26 C139 EQUITY,OP,0.0
HRQA,,,QSR,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.QSR..C96.20260220,,QSR   260220C00096000,QSR CN 02/20/26 C96. EQUITY,OP,0.0
HRQM,,,QSR,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.QSR..C96.20260220,,QSR   260220C00096000,QSR CN 02/20/26 C96. EQUITY,OP,0.0
HRQM,,,RBA,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RBA..C160.20260220,,RBA   260220C00160000,RBA CN 02/20/26 C160. EQUITY,OP,0.0
HRTM,,,RCI,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RCI..C51.20260220.B,,RCI   260220C00051000,RCI CN 02/20/26 C51 EQUITY,OP,0.0
HRQA,,,RCI,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RCI..C51.20260220.B,,RCI   260220C00051000,RCI CN 02/20/26 C51 EQUITY,OP,0.0
HRVG,,,RCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RCL..C275.20260220,,RCL   260220C00275000,RCL US 02/20/26 C275 EQUITY,OP,0.0
HRQP,,,RDDT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C195.20260220,,RDDT  260220C00195000,RDDT US 02/20/26 C195 EQUITY,OP,0.0
HRQP,,,RDDT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C230.20260220,,RDDT  260220C00230000,RDDT US 02/20/26 C230 EQUITY,OP,0.0
HRQ6,,,RDDT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C240.20260220,,RDDT  260220C00240000,RDDT US 02/20/26 C240 EQUITY,OP,0.0
HRQ6,,,RDDT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C150.20260306,,RDDT  260306C00150000,RDDT US 03/06/26 C150 EQUITY,OP,0.0
HRTH,,,REGN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.REGN..C740.20260220,,REGN  260220C00740000,REGN US 02/20/26 C740 EQUITY,OP,0.0
HRTP,,,RF,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RF..C28.20260220,,RF    260220C00028000,RF US 02/20/26 C28 EQUITY,OP,0.0
HRQL,,,RIOT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RIOT..C19.20260220,,RIOT  260220C00019000,RIOT US 02/20/26 C19 EQUITY,OP,0.0
HRVG,,,RRR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RRR..C65.20260220,,RRR   260220C00065000,RRR US 02/20/26 C65 EQUITY,OP,0.0
HRVP,,,RSG,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RSG..C210.20260220,,RSG   260220C00210000,RSG US 02/20/26 C210 EQUITY,OP,0.0
HRVP,,,RTX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RTX..C205.20260220,,RTX   260220C00205000,RTX US 02/20/26 C205 EQUITY,OP,0.0
HRCJ,,,RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C234.20260220,,RY    260220C00234000,RY CN 02/20/26 C234. EQUITY,OP,0.0
HRQA,,,RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C240.20260220,,RY    260220C00240000,RY CN 02/20/26 C240. EQUITY,OP,0.0
HRQM,,,RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C240.20260220,,RY    260220C00240000,RY CN 02/20/26 C240. EQUITY,OP,0.0
HRQ1,,,RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C240.20260220,,RY    260220C00240000,RY CN 02/20/26 C240. EQUITY,OP,0.0
HRQU,,,RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C240.20260220,,RY    260220C00240000,RY CN 02/20/26 C240. EQUITY,OP,0.0
HRCJ,,,RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C242.20260220,,RY    260220C00242000,RY CN 02/20/26 C242. EQUITY,OP,0.0
HRTM,DE000F282BH2,,SCMN,,CHF,N,CH,,,,,,,,,,,,,,,EO.CH.SX.SCMN..C610.20260220,,SCMN  260220C00610000,SCMN SW 02/20/26 C610 EQUITY,OP,0.0
HRQ1,,,SHOP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C224.20260220,,SHOP  260220C00224000,SHOP CN 02/20/26 C224. EQUITY,OP,0.0
HRQV,,,SHOP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C225.20260220,,SHOP  260220C00225000,SHOP CN 02/20/26 C225. EQUITY,OP,0.0
HRQV,,,SHOP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C160.20260320,,SHOP  260320C00160000,SHOP CN 03/20/26 C160. EQUITY,OP,0.0
HRVG,,,SKYW,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SKYW..C100.20260220,,SKYW  260220C00100000,SKYW US 02/20/26 C100 EQUITY,OP,0.0
HRQA,,,SLF,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SLF..C89.20260220,,SLF   260220C00089000,SLF CN 02/20/26 C89. EQUITY,OP,0.0
HRQM,,,SLF,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SLF..C89.20260220,,SLF   260220C00089000,SLF CN 02/20/26 C89. EQUITY,OP,0.0
HRTS,,,SNY,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SNY..C47-5.20260220,,SNY   260220C00047500,SNY US 02/20/26 C47.5 EQUITY,OP,0.0
HRQP,,,SOFI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C25-5.20260220,,SOFI  260220C00025500,SOFI US 02/20/26 C25.5 EQUITY,OP,0.0
HRQP,,,SOFI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C27.20260220,,SOFI  260220C00027000,SOFI US 02/20/26 C27 EQUITY,OP,0.0
HRQ7,,,SOFI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C27.20260220,,SOFI  260220C00027000,SOFI US 02/20/26 C27 EQUITY,OP,0.0
HRQ7,,,SOFI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C22.20260306,,SOFI  260306C00022000,SOFI US 03/06/26 C22 EQUITY,OP,0.0
HRTG,,,SPG,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SPG..C185.20260220,,SPG   260220C00185000,SPG US 02/20/26 C185 EQUITY,OP,0.0
HRQM,,,STN,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.STN..C140.20260220,,STN   260220C00140000,STN CN 02/20/26 C140. EQUITY,OP,0.0
HR21,,,STX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.STX..C460.20260220,,STX   260220C00460000,STX US 02/20/26 C460 EQUITY,OP,0.0
HRT0,,,SU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C70.20260220,,SU    260220C00070000,SU CN 02/20/26 C70. EQUITY,OP,0.0
HRQA,,,SU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C70.20260220,,SU    260220C00070000,SU CN 02/20/26 C70. EQUITY,OP,0.0
HRQ1,,,SU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C70.20260220,,SU    260220C00070000,SU CN 02/20/26 C70. EQUITY,OP,0.0
HRQX,,,SU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C71.20260220,,SU    260220C00071000,SU CN 02/20/26 C71. EQUITY,OP,0.0
HRQM,,,SU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C72.20260220,,SU    260220C00072000,SU CN 02/20/26 C72. EQUITY,OP,0.0
HRTG,,,SUI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SUI..C130.20260220,,SUI   260220C00130000,SUI US 02/20/26 C130 EQUITY,OP,0.0
HRVG,,,SUI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SUI..C130.20260220,,SUI   260220C00130000,SUI US 02/20/26 C130 EQUITY,OP,0.0
HRTM,GB00MWC0NS97,,SVT,,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.SVT..C2925.20260220,,SVT   260220C02925000,SVT LN 02/20/26 C2925. EQUITY,OP,0.0
HRTH,,,SYK,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SYK..C370.20260220,,SYK   260220C00370000,SYK US 02/20/26 C370 EQUITY,OP,0.0
HRQM,,,T,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19-5.20260220,,T     260220C00019500,T CN 02/20/26 C19.5 EQUITY,OP,0.0
HRQZ,,,T,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19-5.20260220,,T     260220C00019500,T CN 02/20/26 C19.5 EQUITY,OP,0.0
HRQ1,,,T,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19-5.20260220,,T     260220C00019500,T CN 02/20/26 C19.5 EQUITY,OP,0.0
HRTM,,,T,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.T..C24.20260220,,T     260220C00024000,T US 02/20/26 C24 EQUITY,OP,0.0
HRCJ,,,TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C132.20260220,,TD    260220C00132000,TD CN 02/20/26 C132. EQUITY,OP,0.0
HRCJ,,,TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C134.20260220,,TD    260220C00134000,TD CN 02/20/26 C134. EQUITY,OP,0.0
HRQA,,,TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. EQUITY,OP,0.0
HRQM,,,TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. EQUITY,OP,0.0
HRQ1,,,TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. EQUITY,OP,0.0
HRQW,,,TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260220,,TD    260220C00135000,TD CN 02/20/26 C135. EQUITY,OP,0.0
HRTM,ES0A06745392,,TEF,,EUR,N,ES,,,,,,,,,,,,,,,EO.ES.MA.TEF..C3-4.20260220,,TEF   260220C00003400,TEF SM 02/20/26 C3.4 EQUITY,OP,0.0
HRTM,SE0026716508,,TEL2B,,SEK,N,SE,,,,,,,,,,,,,,,EO.SE.ST.TEL2B..C160.20260220,,TEL2B 260220C00160000,TEL2B SS 02/20/26 C160 EQUITY,OP,0.0
HRAS,,,TLT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C88.20260220,,TLT   260220C00088000,TLT US 02/20/26 C88 EQUITY,OP,0.0
